"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","HOUSECOST","PRICERENT","IDX2015","A","1990",65.6136310678203,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","1991",55.6582507450554,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","1992",46.2315157237436,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","1993",37.9142310718431,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","1994",38.1664228924156,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","1995",37.1202870522971,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","1996",36.1044004953228,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","1997",37.3120552291434,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","1998",40.5526342581876,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","1999",44.3596533770585,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2000",49.0987785475867,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2001",52.100435335194,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2002",54.2431468416716,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2003",56.351912244224,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2004",59.7528932553703,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2005",63.5536221031538,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2006",70.7710129027566,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2007",78.3286071042758,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2008",77.2751969666761,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2009",77.1934250780999,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2010",81.9463923571504,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2011",82.165719076811,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2012",81.0956107410795,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2013",83.387995917944,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2014",89.7084391436315,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2016",107.308096608268,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2017",113.528641891091,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2018",111.413212002564,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2019",112.422280266518,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2020",115.37097319683,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2021",125.474998857591,
"SWE","HOUSECOST","PRICERENT","IDX2015","A","2022",127.876697195163,
"SWE","HOUSECOST","REAL","IDX2015","A","1970",41.7670920704752,
"SWE","HOUSECOST","REAL","IDX2015","A","1971",40.8433727041857,
"SWE","HOUSECOST","REAL","IDX2015","A","1972",41.2452794820373,
"SWE","HOUSECOST","REAL","IDX2015","A","1973",41.136866380872,
"SWE","HOUSECOST","REAL","IDX2015","A","1974",40.6591681992616,
"SWE","HOUSECOST","REAL","IDX2015","A","1975",43.2374118215867,
"SWE","HOUSECOST","REAL","IDX2015","A","1976",45.1142189305681,
"SWE","HOUSECOST","REAL","IDX2015","A","1977",47.2024114436495,
"SWE","HOUSECOST","REAL","IDX2015","A","1978",48.1643954286392,
"SWE","HOUSECOST","REAL","IDX2015","A","1979",49.5297781379032,
"SWE","HOUSECOST","REAL","IDX2015","A","1980",46.5265688428462,
"SWE","HOUSECOST","REAL","IDX2015","A","1981",42.5159974786142,
"SWE","HOUSECOST","REAL","IDX2015","A","1982",38.6610752813841,
"SWE","HOUSECOST","REAL","IDX2015","A","1983",34.9754836112128,
"SWE","HOUSECOST","REAL","IDX2015","A","1984",33.387691097468,
"SWE","HOUSECOST","REAL","IDX2015","A","1985",32.4634824770031,
"SWE","HOUSECOST","REAL","IDX2015","A","1986",33.0004277515042,
"SWE","HOUSECOST","REAL","IDX2015","A","1987",35.3512014968429,
"SWE","HOUSECOST","REAL","IDX2015","A","1988",39.3544428704734,
"SWE","HOUSECOST","REAL","IDX2015","A","1989",43.8047550611052,
"SWE","HOUSECOST","REAL","IDX2015","A","1990",44.5912348374442,
"SWE","HOUSECOST","REAL","IDX2015","A","1991",43.1103886180384,
"SWE","HOUSECOST","REAL","IDX2015","A","1992",38.1781032755243,
"SWE","HOUSECOST","REAL","IDX2015","A","1993",32.2039420169922,
"SWE","HOUSECOST","REAL","IDX2015","A","1994",32.7907018291647,
"SWE","HOUSECOST","REAL","IDX2015","A","1995",31.9052747763168,
"SWE","HOUSECOST","REAL","IDX2015","A","1996",31.9101062382834,
"SWE","HOUSECOST","REAL","IDX2015","A","1997",33.5571674563481,
"SWE","HOUSECOST","REAL","IDX2015","A","1998",36.5776273662342,
"SWE","HOUSECOST","REAL","IDX2015","A","1999",39.4514420127902,
"SWE","HOUSECOST","REAL","IDX2015","A","2000",43.4858345087956,
"SWE","HOUSECOST","REAL","IDX2015","A","2001",45.9672043929811,
"SWE","HOUSECOST","REAL","IDX2015","A","2002",48.0793530931655,
"SWE","HOUSECOST","REAL","IDX2015","A","2003",50.2810176551845,
"SWE","HOUSECOST","REAL","IDX2015","A","2004",54.7264131351561,
"SWE","HOUSECOST","REAL","IDX2015","A","2005",59.1337996924885,
"SWE","HOUSECOST","REAL","IDX2015","A","2006",65.9490863546272,
"SWE","HOUSECOST","REAL","IDX2015","A","2007",73.1660241857155,
"SWE","HOUSECOST","REAL","IDX2015","A","2008",71.9370057980793,
"SWE","HOUSECOST","REAL","IDX2015","A","2009",72.6796949022897,
"SWE","HOUSECOST","REAL","IDX2015","A","2010",77.4591418545421,
"SWE","HOUSECOST","REAL","IDX2015","A","2011",78.3759188134258,
"SWE","HOUSECOST","REAL","IDX2015","A","2012",78.9178963621044,
"SWE","HOUSECOST","REAL","IDX2015","A","2013",82.4238265809237,
"SWE","HOUSECOST","REAL","IDX2015","A","2014",89.2740140728376,
"SWE","HOUSECOST","REAL","IDX2015","A","2015",100,
"SWE","HOUSECOST","REAL","IDX2015","A","2016",107.315684307258,
"SWE","HOUSECOST","REAL","IDX2015","A","2017",112.413807359455,
"SWE","HOUSECOST","REAL","IDX2015","A","2018",108.7066360403,
"SWE","HOUSECOST","REAL","IDX2015","A","2019",109.109797280853,
"SWE","HOUSECOST","REAL","IDX2015","A","2020",112.69001875648,
"SWE","HOUSECOST","REAL","IDX2015","A","2021",121.925121732579,
"SWE","HOUSECOST","REAL","IDX2015","A","2022",118.42372086928,
"SWE","HOUSECOST","RENT","IDX2015","A","1963",4.61557383825634,
"SWE","HOUSECOST","RENT","IDX2015","A","1964",4.97843336933527,
"SWE","HOUSECOST","RENT","IDX2015","A","1965",5.38561617067025,
"SWE","HOUSECOST","RENT","IDX2015","A","1966",5.84212277909285,
"SWE","HOUSECOST","RENT","IDX2015","A","1967",6.21028325485227,
"SWE","HOUSECOST","RENT","IDX2015","A","1968",6.43125485646084,
"SWE","HOUSECOST","RENT","IDX2015","A","1969",6.9949620264493,
"SWE","HOUSECOST","RENT","IDX2015","A","1970",7.69191602364473,
"SWE","HOUSECOST","RENT","IDX2015","A","1971",7.8304178642486,
"SWE","HOUSECOST","RENT","IDX2015","A","1972",8.20796005095031,
"SWE","HOUSECOST","RENT","IDX2015","A","1973",8.76664329119287,
"SWE","HOUSECOST","RENT","IDX2015","A","1974",9.65677038264654,
"SWE","HOUSECOST","RENT","IDX2015","A","1975",10.4369073619917,
"SWE","HOUSECOST","RENT","IDX2015","A","1976",11.2373739968561,
"SWE","HOUSECOST","RENT","IDX2015","A","1977",12.6618435173133,
"SWE","HOUSECOST","RENT","IDX2015","A","1978",13.6442585720548,
"SWE","HOUSECOST","RENT","IDX2015","A","1979",14.6932399827081,
"SWE","HOUSECOST","RENT","IDX2015","A","1980",17.1210904280272,
"SWE","HOUSECOST","RENT","IDX2015","A","1981",19.5386104884652,
"SWE","HOUSECOST","RENT","IDX2015","A","1982",22.461920561548,
"SWE","HOUSECOST","RENT","IDX2015","A","1983",24.5691156142278,
"SWE","HOUSECOST","RENT","IDX2015","A","1984",26.5885656647141,
"SWE","HOUSECOST","RENT","IDX2015","A","1985",28.4124057103101,
"SWE","HOUSECOST","RENT","IDX2015","A","1986",29.7044882426122,
"SWE","HOUSECOST","RENT","IDX2015","A","1987",31.6557382913934,
"SWE","HOUSECOST","RENT","IDX2015","A","1988",34.0878108521952,
"SWE","HOUSECOST","RENT","IDX2015","A","1989",36.8125159203128,
"SWE","HOUSECOST","RENT","IDX2015","A","1990",42.1370735534268,
"SWE","HOUSECOST","RENT","IDX2015","A","1991",53.1858338296457,
"SWE","HOUSECOST","RENT","IDX2015","A","1992",57.9138639478465,
"SWE","HOUSECOST","RENT","IDX2015","A","1993",62.7561790689043,
"SWE","HOUSECOST","RENT","IDX2015","A","1994",65.1759816293994,
"SWE","HOUSECOST","RENT","IDX2015","A","1995",67.2018491800461,
"SWE","HOUSECOST","RENT","IDX2015","A","1996",69.6453367411332,
"SWE","HOUSECOST","RENT","IDX2015","A","1997",71.8486967962173,
"SWE","HOUSECOST","RENT","IDX2015","A","1998",72.3924393098108,
"SWE","HOUSECOST","RENT","IDX2015","A","1999",72.3865893096646,
"SWE","HOUSECOST","RENT","IDX2015","A","2000",72.7300093182501,
"SWE","HOUSECOST","RENT","IDX2015","A","2001",73.9600268490005,
"SWE","HOUSECOST","RENT","IDX2015","A","2002",75.5394643884865,
"SWE","HOUSECOST","RENT","IDX2015","A","2003",77.5402244385054,
"SWE","HOUSECOST","RENT","IDX2015","A","2004",79.9467569986688,
"SWE","HOUSECOST","RENT","IDX2015","A","2005",81.8791720469791,
"SWE","HOUSECOST","RENT","IDX2015","A","2006",82.6045420651134,
"SWE","HOUSECOST","RENT","IDX2015","A","2007",83.9220195980503,
"SWE","HOUSECOST","RENT","IDX2015","A","2008",86.0433421510834,
"SWE","HOUSECOST","RENT","IDX2015","A","2009",88.8178372204458,
"SWE","HOUSECOST","RENT","IDX2015","A","2010",90.2647247566179,
"SWE","HOUSECOST","RENT","IDX2015","A","2011",92.3592223089804,
"SWE","HOUSECOST","RENT","IDX2015","A","2012",94.7419248685479,
"SWE","HOUSECOST","RENT","IDX2015","A","2013",96.8822249220554,
"SWE","HOUSECOST","RENT","IDX2015","A","2014",98.5445524636136,
"SWE","HOUSECOST","RENT","IDX2015","A","2015",100,
"SWE","HOUSECOST","RENT","IDX2015","A","2016",100.877477521936,
"SWE","HOUSECOST","RENT","IDX2015","A","2017",101.685002542125,
"SWE","HOUSECOST","RENT","IDX2015","A","2018",102.64680256617,
"SWE","HOUSECOST","RENT","IDX2015","A","2019",104.246777606169,
"SWE","HOUSECOST","RENT","IDX2015","A","2020",105.847377646184,
"SWE","HOUSECOST","RENT","IDX2015","A","2021",107.16322767908,
"SWE","HOUSECOST","RENT","IDX2015","A","2022",108.917727723168,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1970",22.868902940347,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1971",26.1937772153713,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1972",31.5737651674821,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1973",37.2472400356008,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1974",37.3599562788421,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1975",34.4603063128849,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1976",33.0233789615245,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1977",33.2284750285337,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1978",34.6844214642874,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1979",37.5731494229497,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1980",41.2768950743741,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1981",45.4710173208531,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1982",47.7289942522881,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1983",49.6902666887016,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1984",52.4938112669215,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1985",55.0633603023418,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1986",58.356199899743,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1987",62.302586891611,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1988",71.6250949893943,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1989",80.7505461312096,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1990",80.5605027131274,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1991",79.2061358161568,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1992",75.7502271050969,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1993",71.8278856227975,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1994",71.7678000531205,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1995",68.9899831836297,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1996",65.3436329869389,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1997",63.0737286938549,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1998",62.522755109909,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","1999",62.4362378888116,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2000",62.4565,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2001",63.0165,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2002",62.92975,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2003",63.82975,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2004",66.1675,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2005",68.6154999999999,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2006",72.84325,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2007",77.1302499999999,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2008",80.01825,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2009",80.41275,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2010",82.6085,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2011",87.87325,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2012",92.1202499999999,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2013",94.868,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2014",97.45075,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2015",100,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2016",101.628,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2017",103.5915,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2018",106.73075,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2019",110.57725,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2020",115.3605,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2021",123.338,
"CHE","HOUSECOST","NOMINAL","IDX2015","A","2022",132.604999999902,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1970",123.983538326527,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1971",122.847309442044,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1972",133.695261870986,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1973",141.510130611531,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1974",128.921336735028,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1975",118.739817192478,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1976",112.757601936743,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1977",111.576167434846,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1978",113.960660546751,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1979",118.533230656182,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1980",120.226782737066,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1981",119.118107437843,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1982",117.344064571712,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1983",119.219921727451,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1984",119.49043554447,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1985",119.631329579768,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1986",122.245255987741,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1987",124.919739619641,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1988",135.631589862769,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1989",142.297504437154,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1990",130.313433510525,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1991",119.97832564405,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1992",110.317575596789,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1993",102.81836165518,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1994",101.680466639592,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1995",95.3100251826349,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1996",89.8157405810352,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1997",81.8797839116116,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1998",79.6328995856493,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","1999",76.5943611666279,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2000",74.5019728467943,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2001",72.9568948951871,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2002",74.4884810797689,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2003",75.8948995975913,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2004",77.209944072965,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2005",77.7055420167732,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2006",79.026990775282,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2007",79.8355729957728,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2008",81.4305432048613,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2009",81.9497424748749,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2010",83.344651093311,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2011",88.9630382229489,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2012",92.5389937874465,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2013",94.1248352969834,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2014",96.6158096501815,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2015",100,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2016",101.370591812348,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2017",103.937037694949,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2018",105.969158838276,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2019",108.578915488697,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2020",111.002054095442,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2021",118.027186886473,
"CHE","HOUSECOST","PRICEINCOME","IDX2015","A","2022",125.314654802321,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1970",92.417136889034,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1971",97.5269122833912,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1972",108.37510471516,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1973",120.062776110577,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1974",112.016006606288,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1975",94.1052152212836,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1976",86.3580171450778,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1977",85.842295845113,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1978",89.3225338791198,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1979",96.8093422548446,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1980",105.195420118373,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1981",111.014131985418,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1982",106.629497303549,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1983",105.149898582745,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1984",108.393857695744,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1985",110.20467201111,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1986",112.609818006081,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1987",116.669560999826,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1988",130.399519604271,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1989",141.822717304921,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1990",130.365687499878,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1991",116.542733004529,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1992",104.259111549711,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1993",94.0023496575172,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1994",93.3064258962105,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1995",88.710792276714,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1996",82.8864984241015,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1997",79.5364517764733,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1998",78.786735014303,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","1999",78.1442247842588,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2000",77.0054601351144,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2001",75.6241594563067,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2002",74.7573908241623,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2003",75.6082820297351,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2004",77.4735757157334,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2005",79.2605906089389,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2006",82.6055280886918,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2007",85.5059936689582,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2008",86.6537562038089,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2009",84.9723962207656,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2010",86.3237860038088,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2011",90.6349095960005,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2012",94.3977046712044,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2013",96.7674533555926,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2014",98.2241366708785,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2015",100,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2016",101.308179444585,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2017",102.175463368157,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2018",104.890341838754,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2019",108.117211454581,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2020",111.845509829004,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2021",118.470803309476,
"CHE","HOUSECOST","PRICERENT","IDX2015","A","2022",125.620726228992,
"CHE","HOUSECOST","REAL","IDX2015","A","1970",63.9038938013867,
"CHE","HOUSECOST","REAL","IDX2015","A","1971",68.4502895405136,
"CHE","HOUSECOST","REAL","IDX2015","A","1972",76.6180224033297,
"CHE","HOUSECOST","REAL","IDX2015","A","1973",82.9783471772563,
